ϩⲉⲗⲉⲙ– (v.) ϩⲱⲗⲉⲙ	To seize.
ϩⲉⲗⲓ , ϩⲉⲗ	"(667a); (f.) Fear;
   ϯϩⲉⲗⲓ : (vb.) To give fear, frighten; ϩⲓϩⲉⲗⲓ : (vb.) To emit fear, terrify."
ϩⲉⲗϩⲉⲗ	(672a); (vi.) To swim, float.
ϩⲉⲗϫⲉ (v.) ϩⲗⲟϫ	Sweetness.
ϩⲉⲗϫⲏⲩ (v.) ϩⲗⲟϫ	Sweetness ((pl.)).
ϩⲉⲙ– (v.) ϩⲱⲙⲓ	To Tread.
ϩⲉⲙⲓ	"(677b); w/ ⲉⲣ– (vi.) To steer, guide;
   ⲙⲁⲛⲉⲣϩⲉⲙⲓ : (m.) Guidance."
ϩⲉⲙⲓ (v.) (1) ϩⲏⲙⲓ	Fare.
ϩⲉⲙⲓ (v.) (2) ϩⲏⲙⲓ	"Dowery of divorced
   wife."
ϩⲉⲙⲕⲓ	(691a); (m.) Beer.
ϩⲉⲙⲥⲓ	"(679a); (vi.) To sit, remain, dwell;
   ––– ⲉϫⲉⲛ : (vi.) To sit upon;
   ––– ⲛⲉⲙ : (vi.) To sit with;
   ––– ⲛ– : (vi.) To sit in;
   ––– ⲥⲁ , ⲛⲥⲁ : (vi.) To sit on side;
   ––– ϧⲁ : (vi.) To sit under, at;
   ––– ϩⲓ : (vi.) To sit upon;
   ––– ϧⲉⲛ : (vi.) To sit in;
   ––– ϩⲓⲣⲉⲛ : (vi.) To sit at, on;
   ––– ϩⲓϫⲉⲛ : (vi.) To sit upon;
   ––– ⲉⲫⲁϩⲟⲩ : (vi.) To stay behind;
   ––– ⲉϧⲣⲏⲓ : (vi.) To sit down;
   ––– ⲙⲙⲁⲩ : (vi.) To sit there;
   ––– : (n.) Excrement;
   ⲓϣ ⲛϩⲉⲙⲥⲓ : (f.) Urine, excrement;
   ⲙⲁ ⲛϩⲉⲙⲥⲓ : (m.) Seat, privy, anus; ϣⲫⲏⲣ ⲛϩⲉⲙⲥⲓ : w/ ⲉⲣ– (vb.) To be assessor;
   ϫⲓⲛϩⲉⲙⲥⲓ : (m.) Manner of sitting,
   dwelling."
ϩⲉⲙϩⲉⲙ	"(682b); (vi.) To roar, neigh (of lion);
   ––– : (m.) Roaring, neighing."
ϩⲉⲙϩⲉⲙ– (v.) ϩⲟⲙϩⲉⲙ	To tread.
ϩⲉⲙϩⲱⲙ⸗ (v.) ϩⲟⲙϩⲉⲙ	To tread.
ϩⲉⲙϫ (v.) ϩⲙⲟϫ	Vinegar.
ϩⲉⲛ– (v.) (2) ϩⲓⲛⲓ	To move self.
ϩⲉⲛ⸗ (v.) (2) ϩⲓⲛⲓ	To move self.
ϩⲉⲛϩⲉⲛ– (v.) ϩⲟⲛϩⲉⲛ	To bid.
ϩⲉⲛϩⲱⲛ⸗ (v.) ϩⲟⲛϩⲉⲛ	To bid.
ϩⲉⲡ– (v.) (1) ϩⲱⲡ	To hide.
ϩⲉⲣⲓ , (Q) ϩⲟⲩⲣⲱⲟⲩ	"(704a); (vi.) To
   cease, be still."
ϩⲉⲣⲙⲁⲛ = ⲉⲣⲙⲁⲛ	Pomegranate.
ϩⲉⲣϣ– (v.) (ϩⲱⲣϣ)	To run a groun.
ϩⲉⲧⲫⲱ = ⲉⲧⲫⲱ	Burden.
ϩⲉϫϩⲉϫ– (v.) ϩⲟϫϩⲉϫ	To be distressed.
ϩⲉϫϩⲟϫ (Q) (v.) ϩⲟϫϩⲉϫ	"To be dis-
   tressed."
ϩⲉϫϩⲱϫ⸗ (v.) ϩⲟϫϩⲉϫ	To be dis- tressed.
ϩⲉϫϩⲱϫ (Q) (v.) ϩⲟϫϩⲉϫ	"To be dis-
   tressed."
"-
   ϩⲏ , ϩⲏⲧ⸗"	"(640b); (f.) Forepart, begin- ning;
   ⲉⲣϩⲏⲧⲥ : (vb.) To make beginning;
   ⲉⲑⲏ : (prep.) To the front, forwards; ⲥⲁⲧϩⲏ : (prep.) Before, formerly, after- ward, henceforth;
   ⲉⲣⲥⲁⲧϩⲏ : (vb.) To be before, go to
   meet;
   ϩⲁⲑⲏ : (prep.) In front of, before; ϩⲓⲑⲏ : (prep.) To, at front, forward; ⲓⲥϫⲉⲛ ϩⲏ : From beginning."
"-
   ϩⲏ , ϩⲉ– , ϩ–"	(643b); (m.) Season; ϩⲉⲛⲟⲩϥⲓ : (adj.) Good season, plenty; ⲟⲓ ⲛϩⲏ : (vb.) To be in plenty.
ϩⲏ ⲛϣⲱⲙ (v.) ϣⲱⲙ	Spring (season).
ϩⲏⲃⲓ , ϩⲏⲓⲃⲓ , ϧⲏⲃⲓ , ϧⲏⲓⲃⲓ	"(655a);
   (mf.) Grief, mouring;
   ⲉⲣϩⲏⲃⲓ : (vb.) To grieve, mourn."
ϩⲏⲓ (v.) ϩⲉⲓ	To fall.
ϩⲏⲓⲃⲓ (v.) ϩⲏⲃⲓ	Grief.
ϩⲏⲕⲓ (v.) ϩⲕⲟ	Poor.
ϩⲏⲗ (v.) (1) ϩⲱⲗ	To be flown.
ϩⲏⲙⲏ (v.) (1) ϩⲏⲙⲓ	Fare.
ϩⲏⲙⲏ (v.) ϩⲙⲏ	Pelican.
"-
   ϩⲏⲙⲓ , ϩⲉⲙⲓ , ϩⲓⲙⲏ , ϩⲏⲙⲏ"	"(675b);
   (f.) Fare, freight;
   ϯϩⲏⲙⲓ : (vb.) To pay fare."
"-
   ϩⲏⲙⲓ , ϩⲉⲙⲓ"	"(676a); (m.) Dowery of
   divorced wife."
ϩⲏⲡ (Q) (v.) (1) ϩⲱⲡ	To be hidden.
ϩⲏⲡⲓ (v.) (1) ϩⲱⲡ	Crypt.
"-
   ϩⲏⲧ , ϩⲑⲏ⸗ , ⲉϩⲧⲏ⸗"	"(714a); (m.)
   Heart, mind;
   ϩⲏⲧ ⲓ ⲉ– : (vb.) To come to senses;
   ––– ⲛⲟⲩⲱⲧ : (m.) Single heart, one
   mind;
   ⲙⲉⲧϩⲏⲧ : (f.) Unianimity;
   ϩⲏⲧ ⲃ : (m.) Two hearts; (adj.) Double
   minded;
   ⲉⲣϩⲏⲧ ⲃ : (vb.) To be of two minds, be doubtful;
   ––– ⲛⲱⲛⲓ , ⲙⲉⲧ– : (mf.) Stony-
   heartedness;
   ⲁⲧϩⲏⲧ : (adj.) Without mind, senseless; ⲃⲁⲗϩⲏⲧ : (adj.) Open, simple-minded; ⲣⲉⲙⲛϩⲏⲧ : (m.) Man of heart, wise man; ϣⲉ ⲛϩⲏⲧ : (m.) Grief;
   ⲭⲱ ⲛϩⲏⲧ , ⲭⲁ ⲛϩⲏⲧ : (vb.) To set
   heart, trust;
   ––– ⲉ– : (vb.) To set heart upon;
   ––– : (m.) Confidence;
   ––– ⲉⲃⲟⲗ : (vb.) To loosen heart,
   relax, be careless;
   ⲙⲉⲧⲭⲁϩⲏⲧ : (f.) Reason, sense;
   ⲉⲣ , ⲓⲣⲓ ⲛϩⲏⲧ : (vb.) To reflect,
   criticize, repent, regret;
   ϩⲏⲧ ⲥⲉⲙⲛⲓ : (m.) Heart be established, mind steadied;
   ϯϩⲏⲧ , ⲛϩⲏⲧ : (vb.) To pay heed,
   observe;
   ––– ⲉ– : (vb.) To give mind, devote self to, give heed to, be careful of;
   ⲙⲉⲧⲁⲧϯϩⲧⲏϥ : (f.) Heedlessness;
   ϫⲓⲛϯϩⲏⲧ : (m.) Observation; ϣⲉⲛϩⲏⲧ , ϣⲁⲛϩⲏⲧ , ϩⲁⲛϩⲧⲏ⸗ , ϣⲁⲛⲁϩⲧⲏ⸗ : (adj.) Pitful of heart; (vb.) To
   have pity;
   ⲁⲧϣⲉⲛϩⲏⲧ : (adj.) Pitiless; ⲙⲉⲧϣⲉⲛϩⲏⲧ : (f.) Pity, mercy; ⲣⲉϥϣⲉⲛϩⲏⲧ : (m.) Compassionate
   person."
"-
   ϩⲏⲧ , ϩⲑⲏ⸗ , ϩⲏⲧ⸗"	(718a); (m.) Tip, edge.
ϩⲏⲧ⸗ (v.) ϩⲏ	Beginning.
ϩⲏⲧ⸗ (v.) (2) ϩⲏⲧ	Tip.
ϩⲏⲟⲩ	"(729a); (m.) Profit, usefulness; ⲙⲁⲓϩⲏⲟⲩ : (adj.) Profit-loving; ⲉⲣϩⲏⲟⲩ : (vb.) To profit;
   ϯϩⲏⲟⲩ : (vi.) To give profit, benefit; ϫⲫⲉϩⲏⲟⲩ : (vb.) To acquire gain; ϫⲉⲙϩⲏⲟⲩ : (vb.) To find profit, gain;
   ⲣⲉϥϫⲉⲙϩⲏⲟⲩ : (m.) One who finds
   gain."
ϩⲏϣ (Q) (v.) ϩⲱϣ	To be in distress.
ϩⲑⲏ⸗ (v.) (1) ϩⲏⲧ	Heart.
ϩⲑⲟ , (f.) ⲉϩⲑⲟ ; (pl.) ⲉϩⲑⲱⲣ , ϩⲑⲟⲣ	"(723a); (m.) Horse; (f.) mare;
   ⲣⲉϥⲛϩⲑⲟ : (m.) Horseman;
   ϭⲁⲥⲓϩⲑⲟ , –ⲛϩⲑⲟ : (m.) One raised on a
   horse, horse-rider."
ϩⲑⲟⲣ (v.) ϩⲑⲟ	Horses.
"-
   ϩⲓ"	"(643a); (rare) (vi.) To thresh, beat, rub;
   ––– : (m.) Threshing."
"-
   ϩⲓ , ⲉϩⲓ , ⲛϩⲓ– , ϩⲓⲱⲧ⸗"	"(643b);
   (Prep.) On, at, in; concering; with; from;
   out of; under, in time of, in presence of; at time of; and, or;
   ϩⲓⲛⲁⲓ : Thus;
   ⲉⲃⲟⲗ ϩⲓ– : From off, from; ⲉⲡⲉⲥⲏⲧ ϩⲓ– : Down from off; ⲉϩⲣⲏⲓ ϩⲓ : Down from; ⲛϧⲣⲏⲓ ϩⲓ : Upon, in."
ϩⲓ– (v.) ϩⲓⲟⲩⲓ	To strike.
ϩⲓ ⲁⲗⲗⲁ (v.) ⲗⲁ	To slander.
ϩⲓⲁⲣⲭⲏ (v.) ϩⲓⲟⲩⲓ	To make begining.
ϩⲓⲉ , ϩⲓⲏ , (pl.) ϩⲓⲏⲟⲩ	"(645b); Rudder;
   ⲁⲧϩⲓⲏ : (Adj.) Rudderless."
ϩⲓⲉⲃⲓ (v.) ϩⲓⲏⲃ Lamb (f).	ϩⲓⲉⲃⲓ (v.) ϩⲓⲏⲃ Lamb (f).
ϩⲓⲏ (v.) ϩⲓⲉ	Rudder.
ϩⲓⲏⲃ , (f.) ϩⲓⲉⲃⲓ	(652b); (m.) Lamb.
ϩⲓⲏⲃ (v.) ⲓⲟⲡⲏ	To spin.
ϩⲓⲏⲟⲩ (v.) ϩⲓⲉ	Rudders.
ϩⲓⲑⲏ (v.) (1) ϩⲏ	To.
ϩⲓⲕ	"(661a); (m.) Magic;
   ⲉⲣϩⲓⲕ : (vb.) To bewitch, enchant;
   ⲣⲉϥⲉⲣϩⲓⲕ : (m.) Wizard, enchanter."
ϩⲓⲗⲁⲕⲙⲓ , ϩⲩⲗⲁⲕⲙⲓ , ϩⲁⲗⲁⲕⲙⲓ	(668b); (m.) Blear-eyed person.
ϩⲓⲙⲏ (v.) (1) ϩⲏⲙⲓ	Fare.
ϩⲓⲛ	"(685a); (m.) Vessel, cup; liquid measure; ϣⲉⲛϩⲓⲛ : (m.) Divination, (lit.) inquiring of cup;
   ⲣⲉϥϣⲉⲛϩⲓⲛ : (m.) Diviner;
   ⲉⲣϣⲉⲛϩⲓⲛ : (vb.) To be diviner."
(1) ϩⲓⲛⲓ	(689a); (vi.) To move (by rowing).
(2) ϩⲓⲛⲓ , ϩⲉⲛ– , ϩⲉⲛ⸗	"(689a); (vb.) (refl.)
   To move self (a) forward, toward; (b) Backward, away."
ϩⲓⲛⲓⲙ ϩⲛⲓⲙ	"(691a); (vi.) To sleep, doze;
   ––– : (m.) Sleep;
   ⲁⲧϩⲓⲛⲓⲙ : (adj.) Sleepless, without sleep."
ϩⲓⲟⲙⲓ (v.) ⲥϩⲓⲙⲓ	Women.
ϩⲓⲟⲓ	"(646b); (vi.) To discuss, dispute;
   ––– : (n.) Discussion (leading to) confirmation;
   ⲣⲉϥϩⲓⲟⲓ : (m.) Ambitious person."
ϩⲓⲡ (v.) ϩⲓϥⲟⲩⲓ	Ibis.
ϩⲓⲥⲓ	(713a); (vt.) To spin (weaving).
ϩⲓⲧ	(718a); (m.) Pit.
ϩⲓⲧ⸗ (v.) ϩⲓⲟⲩⲓ	To strike.
ϩⲓⲧⲉⲛ (v.) ⲧⲱⲣⲓ	Through.
ϩⲓⲧⲟⲧ⸗ (v.) ⲧⲱⲣⲓ	Through.
ϩⲓⲧⲟⲧ⸗ (v.) ϩⲓⲟⲩⲓ	To lay hand.
ϩⲓⲟⲩⲓ ϩⲓ– ϩⲓⲧ⸗ ϩⲱⲟⲩⲓ ϩⲟⲟⲩⲓ	"(732b); (v.) To be struck, whetted; (vt.) To
   strike, cast, lay;
   ––– ⲉϫⲉⲛ : (vb.) To strike upon;
   ––– ⲛⲥⲁ : (vb.) To strike after, upon; for
   emphasis;
   ––– ϧⲁ : (vb.) to strike beneath;
   ––– ϧⲉⲛ : (vb.) To strike in, on;
   ––– ϩⲁⲧⲉⲛ : (vb.) To strike beneath;
   ––– ϩⲓϫⲉⲛ : (vb.) To strike upon;
   ––– ⲉⲃⲟⲗ : (vb.) To cast out, put forth;
   ––– ⲉϧⲣⲏⲓ : (vb.) To cast down ⲙⲉⲧⲁⲧϩⲓⲧϥ : (f.) Undauntness; ⲣⲉϥϩⲓⲟⲩⲓ : (m.) Smiter, thrower; ϫⲓⲛϩⲓⲟⲩⲓ : (m.) Act of smiting, casting; ϩⲓⲧⲟⲧ⸗ : (vb.) To lay hand, undertake,
   begin, attempt;
   ––– ⲉ– : (vb.) To lay hand upon; ϩⲓⲁⲣⲭⲏ : (vb.) To make beginning; ϩⲓⲕⲗⲏⲣⲟⲥ : (vb.) To cast lots; ϩⲓⲥⲧⲁⲩⲣⲟⲥ : (vb.) To cast (sign of) cross."
ϩⲓⲟⲩⲙⲁ (v.) ⲙⲁ	In one place.
ϩⲓⲫⲟⲩⲉⲓ (v.) ⲟⲩⲉⲓ	At a distance.
ϩⲓⲱⲓϣ (v.) ⲱⲓϣ	To proclaim.
ϩⲓⲱⲟⲩⲧ (Q) (v.) ϩⲉⲓ	To have fallen.
ϩⲓϥⲟⲩⲓ , ϩⲃⲟⲩⲓ , ϩⲓⲡ	(655b); (m.) Ibis.
ϩⲓϩⲉⲗⲓ (v.) ϩⲉⲗⲓ	To terrify.
ϩⲓϩⲟϯ (v.) (1) ϩⲟϯ	To cast fear.
ϩⲓϯ (v.) ϧⲓϯ	To rub.
ϩⲕⲟ , ⲉϩⲕⲟ , (Q) ϩⲟⲕⲉⲣ	"(663b); (vi.) To be
   hungry;
   ––– ⲛ– : (vi.) To hunger for;
   ⲙⲉⲧϩⲏⲕⲓ : (m.) Hunger, famine;
   ϩⲏⲕⲓ : (adj.) Poor, (n.) poor person;
   ⲙⲉⲧϩⲏⲕⲓ : (f.) Poverty;
   ⲉⲣϩⲏⲕⲓ : (vb.) To become, be poor."
ϩⲗⲏϫⲓ (v.) ϩⲗⲟϫ	Sweetness.
ϩⲗⲓ , ⲉϩⲗⲓ	"(667b); (n.) used as (pron.)
   (positive) anyone, anything, something;
   (negative) nothing; (w/(Copt.) (neg.)) no one, nothing; (adv.) at all."
ⲁⲧϩⲗⲓ	(adj.) Without any.
ϩⲗⲓϫⲓ	(672b); (m.) Diarrhea.
ϩⲗⲟⲗ , ⲉϩⲗⲟⲗ	(668b); (m.) Darkness; ⲉⲣϩⲗⲟⲗ , ⲟⲓ ⲛϩⲗⲟⲗ : (vb.) To be- come, be darkned.
ϩⲗⲟⲗⲓ	(669a); (vt.) To nurse, carry (child).
ϩⲗⲟϫ , (Q) ϩⲟⲗϫ	"(673a); (vi.) To be
   sweet, take delight;
   ––– ⲉ– : (vi.) To be sweet beyond, above;
   ––– : (m.) Sweetness;
   ϯϩⲟⲗϫ : (vb.) To make sweet, pleasant; ϩⲉⲗϫⲉ , (pl.) ϩⲉⲗϫⲏⲩ : (mf.) Sweetness; ϩⲗⲏϫⲓ : (f.) Sweetness."
ϩⲗⲟⲩⲗⲱⲟⲩ , ⲗⲟⲩⲗⲱⲟⲩ	"(672a); (Q.) To
   be high, exalted."
ϩⲗⲱⲓⲗⲓ (v.) ⲗⲱⲓⲗⲓ	To float.
ϩⲙⲉ	(667a); (adj.) (n.) Forty.
ϩⲙⲏ , ϩⲏⲙⲏ , ϩⲩⲙⲏ	"(667b); (mf.)
   Pelican."
ϩⲙⲟⲧ , ⲉϩⲙⲟⲧ , ϩⲙⲱⲧ	"(681a); (m.)
   Grace, gift;
   ⲁⲧϩⲙⲟⲧ : (adj.) Graceless, thankless;
   ⲉⲣϩⲙⲟⲧ : (vb.) To give grace, favor;
   ϯϩⲙⲟⲧ : (vb.) To give grace, benefit, be
   kind;
   ϯ ⲛϩⲙⲟⲧ : (vb.) To give as a favor, gift;
   ϣⲉⲡϩⲙⲟⲧ : To give thanks;
   ––– ⲛⲧⲉⲛ : (vb.) To give thanks to;
   ––– ⲉϫⲉⲛ : To give thanks for; ⲁⲧϣⲉⲡϩⲙⲟⲧ : (adj.) Thankless; ⲣⲉϥϣⲉⲡϩⲙⲟⲧ : (m.) Grateful person; ϫⲓⲛϣⲉⲡϩⲙⲟⲧ : (m.) Thanksgiving;
   ϭⲓϩⲙⲟⲧ : (vb.) To obtain grace, favor;
   ––– ⲟⲩⲃⲉ : (vb.) To obtain favor
   against, over;
   ϫⲉⲙϩⲙⲟⲧ : (vb.) To find favor."
ϩⲙⲟϫ (Q)	"(682b); (vi.) To become, be sour;
   ϩⲉⲙϫ : (m.) Vinegar."
ϩⲙⲟⲩ	"(676b); (m.) Salt;
   ⲁⲧϩⲙⲟⲩ : (adj.) Unsalted;
   ϩⲁⲁⲙⲓ , ⲙⲁ ⲛϩⲁⲁⲙⲓ : (m.) Salt land."
ϩⲙⲱⲧ (v.) ϩⲙⲟⲧ	Grace.
ϩⲛⲁⲩ	(693a); (m.) Flowering branch of palm.
ϩⲛⲓⲙ (v.) ϩⲓⲛⲓⲙ	To sleep.
ϩⲟ , ϩⲣⲁ⸗ , ϩⲣⲉ⸗	"(646b); (m.) Face;
   ϩⲁ ⲛ ϩⲟ : from face, away from;
   ϯϩⲟ : (vb.) To put, direct;
   ϣⲱⲡ ϩⲟ , ϩⲣⲁ⸗ : (vb.) To receive,
   accept;
   ϥⲓ ϩⲟ : (vb.) To raise;
   ϩⲓ ⲡϩⲟ : (vb.) To overlook, disregard;
   ϭⲓ ϩⲟ , ϭⲓ ⲡϩⲟ , ϭⲓ ⲙⲡϩⲟ : (vb.)
   To take face, respect person, pay heed;
   ⲣⲉϥϭⲓ ϩⲟ : (m.) The one who shows favor;
   ϭⲓ ϩⲣⲁ⸗ , ϭⲓ ⲛϩⲣⲁ⸗ : (vb.) To
   disport, amuse, occupy self, converse;
   ϭⲓ ϩⲣⲁϥ , ϭⲓ ⲛϩⲣⲁϥ : (m.) Dis- traction;
   ⲁⲧϭⲓϩⲣⲁϥ : (adj.) Without
   distraction;
   ϯϩⲟ : (vb.) To give face, beseech, en- courage;
   ––– ⲉϫⲉⲛ : (vb.) To beseech on be-
   half of;
   ϫⲉⲙϩⲟ : (vb.) To find face, be sufficient; ⲉϩⲣⲉⲛ– , ⲉϩⲣⲁ⸗ : (prep.) Toward face of, to, among;
   ––– ⲉϧⲟⲩⲛ ⲉ– : (prep.) In toward,
   before;
   ⲛⲁϩⲣⲉⲛ– , ⲛⲁϩⲣⲁ⸗ : (prep.) In the presence of, before."
ϩⲟⲃⲥ⸗ (v.) ϩⲱⲃⲥ	To cover.
ϩⲟⲃⲥ (Q) (v.) ϩⲱⲃⲥ	To be covered.
"-
   ϩⲟⲓ"	(651a); (f.) Heap of grain.
"-
   ϩⲟⲓ"	(651a); (m.) Bellows.
ϩⲟⲕⲉⲣ (Q) (v.) ϩⲕⲟ	To be hungry.
ϩⲟⲕⲗⲉϥ	(664a); (n.) Camel saddle.
"ϩⲟⲕⲥ (v.) ϩⲱⲕⲓ - Scrapper
   ϩⲟⲗⲓ"	"(667a); (f.) Moth;
   ⲁⲧⲉⲣϩⲟⲗⲓ : (adj.) Incorruptible, indis-
   tructible."
ϩⲟⲗⲕ (Q) (v.) ϩⲱⲗⲕ	To be twisted.
ϩⲟⲗⲕⲓ	(668b); (m.) Catapult.
ϩⲟⲗⲙ⸗ (v.) ϩⲱⲗⲉⲙ	To seize.
ϩⲟⲗϫ (Q) (v.) ϩⲗⲟϫ	To be sweet.
"-
   ϩⲟⲙ"	(674a); (m.) Shoemaker.
"-
   ϩⲟⲙ"	(674a); (n.) An implement.
ϩⲟⲙ⸗ (v.) ϩⲱⲙⲓ	To tread.
ϩⲟⲙⲓ (Q) (v.) ϩⲱⲙⲓ	To be trampled.
ϩⲟⲙⲃⲉ	(691a); (m.) Spring, well.
ϩⲟⲙⲧ	"(678a); (m.) Copper, bronze;
   ϯϩⲟⲙⲧ : (vb.) To give, pay money;
   ⲉⲣϩⲟⲙⲧ : (vb.) To become, be copper."
ϩⲟⲙϩⲉⲙ , ϧⲟⲙϧⲉⲙ , ϩⲉⲙϩⲉⲙ– , ϩⲉⲙ– ϩⲱⲙ⸗	"(682b); (vt.) To tread, trample;
   ––– ϧⲉⲛ : (vt.) To tread into;
   ––– ϩⲓϫⲉⲛ : (vt.) To tread upon."
ϩⲟⲛⲧ	(691b); (m.) Pagan priest.
ϩⲟⲛϩⲉⲛ , ϩⲉⲛϩⲉⲛ– , ϩⲉⲛϩⲱⲛ⸗	"(693a);
   (vi.) To bid;
   ––– : (m.) Command."
ϩⲟⲡ	"(695a); (m.) Feast, marriage feast, bride-
   chamber."
ϩⲟⲡ⸗ (v.) (1) ϩⲱⲡ	To hide.
ϩⲟⲡⲥ⸗ (v.) ϩⲱⲃⲥ	To cover.
ϩⲟⲡⲥ (Q) (v.) ϩⲱⲃⲥ	To be covered.
(ϩⲟⲡⲧ⸗) (v.) ϩⲱⲧⲡ	To join.
ϩⲟⲡⲧ (Q) (v.) ⲱⲧⲡ	To enclose.
ϩⲟⲡⲧ (v.) ϩⲱⲧⲡ	Chain.
ϩⲟⲣⲡ⸗ (v.) (2) ϩⲱⲣⲡ	To be wet.
ϩⲟⲣⲡ (Q) (v.) (1) ϩⲱⲣⲡ	To be asleep.
ϩⲟⲣⲡ (Q) (v.) (2) ϩⲱⲣⲡ	To be wet.
ϩⲟⲣⲧ⸗ (v.) (ϩⲱⲣⲧ)	To seize.
ϩⲟⲣⲧϥ	"(704b); (m.) Phantasm, ghost;
   ⲙⲉⲧϩⲟⲣⲧϥ : (f.) Appearance."
ϩⲟⲣϣ (Q) (v.) (1) ϩⲣⲟϣ	To be heavy.
ϩⲟⲣϣ (Q) (v.) (2) ϩⲣⲟϣ	To become cold.
ϩⲟⲣϫ⸗	"(709a); (vi.) To be heaped up, set in
   order."
ϩⲟⲥ	"(709a); (m.) Dung (of animal, birds);
   ⲉⲣϩⲟⲥ : (vb.) Let dung."
ϩⲟⲥ (v.) (2) ϩⲱⲥ	Thread.
ϩⲟⲥⲉⲙ	"(713a); (m.) Natron (Carbonate of
   soda)."
ϩⲟⲧ	(718b); (m.) Sack, bag.
ϩⲟⲧⲉ	"(722a); (prep.) (w/preceding ⲉ– ) Be-
   yond, more than, when."
ϩⲟⲧⲡ⸗ (v.) ϩⲱⲧⲡ	To join.
ϩⲟⲧⲡ (Q) (v.) ⲱⲧⲡ	To be shut.
ϩⲟⲧⲡ (Q) (v.) ϩⲱⲧⲡ	To be joined.
ϩⲟⲧⲡ (v.) ϩⲱⲧⲡ	Chain.
ϩⲟⲧⲉⲣ (Q)	"(726a); (vi.) To be joined,
   doubled."
ϩⲟⲟⲩⲓ (Q) (v.) ϩⲓⲟⲩⲓ	To be struck.
ϩⲟϥ , (f.) ϩϥⲱ , (pl.) ϩⲃⲟⲩⲓ	"(740b); (m.)
   Serpent
   ϭⲁⲡϩⲟϥ : (m.) Serpent-catcher."
ϩⲟϥⲧ⸗ (v.) ⲱϥⲧ	To nail.
ϩⲟϫⲡ⸗	(743a); (vt.) To shut.
"ϩⲟϫϩⲉϫ , ϩⲉϫϩⲉϫ– , ϩⲉϫϩⲱϫ⸗ ; (Q)
   ϩⲉϫϩⲱϫ ϩⲉϫϩⲟϫ"	"(743b); (vi.) To be
   distressed, restricted, narrow; (vt.) to
   straighten, compel;
   ––– : (m.) Distress, need."
ϩⲟϭⲡ⸗	"(744b); (vt.) To wither, destroy;
   ––– : (m.) Feebleness."
"-
   ϩⲟϯ"	"(720b); (f.) Fear;
   ⲁⲧϩⲟϯ : (adj.) Without fear;
   ⲙⲉⲧⲁⲧϩⲟϯ : (f.) Fearlessness, impu-
   dence;
   ⲉⲣϩⲟϯ : (vb.) To be afraid;
   ϯϩⲟϯ : (vb.) To give fear, terrify;
   ϩⲓϩⲟϯ : (vb.) To cast, put fear."
"-
   ϩⲟϯ"	"(721b); (f.) hour, moment;
   ⲛⲟⲩϩⲟϯ , ϧⲉⲛ ⲟⲩϩⲟϯ : (adv.) on a
   sudden
   ϩⲣⲁ– , ϩⲣⲱ⸗ : (698a); (vb.) It is fitting."
ϩⲣⲁ⸗ (v.) ϩⲟ	Face.
ϩⲣⲉ (v.) ϩⲣⲏⲓ	Upper (part.)
ϩⲣⲉ⸗ (v.) ϩⲟ	Face.
ϩⲣⲉϣⲓ (v.) (1) ϩⲣⲟϣ	Weight.
ϩⲣⲉϥ	(702a); (m.) Chisel.
ϩⲣⲏⲓ , ϩⲣⲉ	"(698a); (m.) Upper part;
   ⲉϩⲣⲏⲓ : (prep.) To, above, upward;
   ––– : (n.) Person above, superior,
   magnate;
   ––– ϩⲁ : (prep.) Up to;
   ––– ϧⲉⲛ : (prep.) Up from;
   ⲛϩⲣⲏⲓ : (adv.) Upward, above;
   ––– ϩⲓ : (adv.) (w/emphasis) on, in;
   ϣⲁⲉϩⲣⲏⲓ : (adv.) Upward;
   ––– ⲉ– : (adv.) Up to."
ϩⲣⲏⲣⲓ , ⲉϩⲣⲏⲣⲓ	(704a); (f.) Flower.
ϩⲣⲏϣⲓ (v.) (1) ϩⲣⲟϣ	Weight.
"-
   ϩⲣⲓⲙ"	"(703a); (m.) Pelican;
   ϧⲣⲓⲙ : Bird's claw."
"-
   ϩⲣⲓⲙ"	(703b); (m.) a plant (artemisia).
(1) ϩⲣⲟϣ , ⲉϩⲣⲟϣ , (Q) ϩⲟⲣϣ	"(706a);
   (vi.) To be heavy, slow, difficult; (vt.) To make heavy;
   ––– ⲉ– : (vb.) To be difficult for, beyond;
   ––– ⲉϫⲉⲛ : (vb.) To be difficult upon;
   ––– ⲛ– : (vb.) To be difficult with, in;
   ––– ϧⲉⲛ : (vb.) To be difficult in;
   ––– : (m.) Weight, burden;
   ϩⲣⲏϣⲓ , ⲉϩⲣⲏϣⲓ , ϩⲣⲉϣⲓ : (f.) Weight."
(2) ϩⲣⲟϣ , (Q) ϩⲟⲣϣ	"(530a); (vi.) To be-
   come cold;
   ––– : (m.) Cold
   ϩⲣⲟⲩⲃ (v.) ϩϥⲟⲩⲣ - Young fish."
ϩⲣⲟⲩⲣ	(705b); (vi.) To be quiet, cease.
ϩⲣⲱ , ⲉϩⲣⲱ	(701b); (f.) Oven, furnace.
ϩⲣⲱ⸗ (v.) ϩⲣⲁ–	It is fitting.
ϩⲣⲱⲧ , ⲉϩⲣⲱⲧ	(704b); (f.) Wine press.
ϩⲧⲟⲡ	(725b); (m.) Fall, destruction.
ϩⲟⲩ– ⲗⲁ (v.) ⲗⲁ	To slander.
